nome_coluna;chave;valor
subclasse;3832700;Recuperação de materiais plásticos
subclasse;3839401;Usinas de compostagem
subclasse;3839499;Recuperação de materiais não especificados anteriormente
subclasse;3900500;Descontaminação e outros serviços de gestão de resíduos
subclasse;4110700;Incorporação de empreendimentos imobiliários
subclasse;4120400;Construção de edifícios
subclasse;4211101;Construção de rodovias e ferrovias
subclasse;4211102;Pintura para sinalização em pistas rodoviárias e aeroportos
subclasse;4212000;Construção de obras-de-arte especiais
subclasse;4213800;Obras de urbanização - ruas, praças e calçadas
subclasse;4221901;Construção de barragens e represas para geração de energia elétrica
subclasse;4221902;Construção de estações e redes de distribuição de energia elétrica
subclasse;4221903;Manutenção de redes de distribuição de energia elétrica
subclasse;4221904;Construção de estações e redes de telecomunicações
subclasse;4221905;Manutenção de estações e redes de telecomunicações
subclasse;4222701;Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação
subclasse;4222702;Obras de irrigação
subclasse;4223500;Construção de redes de transportes por dutos, exceto para água e esgoto
subclasse;4291000;Obras portuárias, marítimas e fluviais
subclasse;4292801;Montagem de estruturas metálicas
subclasse;4292802;Obras de montagem industrial
subclasse;4299501;Construção de instalações esportivas e recreativas
subclasse;4299599;Outras obras de engenharia civil não especificadas anteriormente
subclasse;4311801;Demolição de edifícios e outras estruturas
subclasse;4311802;Preparação de canteiro e limpeza de terreno
subclasse;4312600;Perfurações e sondagens
subclasse;4313400;Obras de terraplenagem
subclasse;4319300;Serviços de preparação do terreno não especificados anteriormente
subclasse;4321500;Instalação e manutenção elétrica
subclasse;4322301;Instalações hidráulicas, sanitárias e de gás
subclasse;4322302;Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração
subclasse;4322303;Instalações de sistema de prevenção contra incêndio
subclasse;4329101;Instalação de painéis publicitários
subclasse;4329102;Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre
subclasse;4329103;Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes, exceto de fabricação própria
subclasse;4329104;Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos
subclasse;4329105;Tratamentos térmicos, acústicos ou de vibração
subclasse;4329199;Outras obras de instalações em construções não especificadas anteriormente
subclasse;4330401;Impermeabilização em obras de engenharia civil
subclasse;4330402;Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material
subclasse;4330403;Obras de acabamento em gesso e estuque
subclasse;4330404;Serviços de pintura de edifícios em geral
subclasse;4330405;Aplicação de revestimentos e de resinas em interiores e exteriores
subclasse;4330499;Outras obras de acabamento da construção
subclasse;4391600;Obras de fundações
subclasse;4399101;Administração de obras
subclasse;4399102;Montagem e desmontagem de andaimes e outras estruturas temporárias
subclasse;4399103;Obras de alvenaria
subclasse;4399104;Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras
subclasse;4399105;Perfuração e construção de poços de água
subclasse;4399199;Serviços especializados para construção não especificados anteriormente
subclasse;4511101;Comércio a varejo de automóveis, camionetas e utilitários novos
subclasse;4511102;Comércio a varejo de automóveis, camionetas e utilitários usados
subclasse;4511103;Comércio por atacado de automóveis, camionetas e utilitários novos e usados
subclasse;4511104;Comércio por atacado de caminhões novos e usados
subclasse;4511105;Comércio por atacado de reboques e semi-reboques novos e usados
subclasse;4511106;Comércio por atacado de ônibus e microônibus novos e usados
subclasse;4512901;Representantes comerciais e agentes do comércio de veículos automotores
subclasse;4512902;Comércio sob consignação de veículos automotores
subclasse;4520001;Serviços de manutenção e reparação mecânica de veículos automotores
subclasse;4520002;Serviços de lanternagem ou funilaria e pintura de veículos automotores
subclasse;4520003;Serviços de manutenção e reparação elétrica de veículos automotores
subclasse;4520004;Serviços de alinhamento e balanceamento de veículos automotores
subclasse;4520005;Serviços de lavagem, lubrificação e polimento de veículos automotores
subclasse;4520006;Serviços de borracharia para veículos automotores
subclasse;4520007;Serviços de instalação, manutenção e reparação de acessórios para veículos automotores
subclasse;4520008;Serviços de Capotaria
subclasse;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores
subclasse;4530702;Comércio por atacado de pneumáticos e câmaras-de-ar
subclasse;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores
subclasse;4530704;Comércio a varejo de peças e acessórios usados para veículos automotores
subclasse;4530705;Comércio a varejo de pneumáticos e câmaras-de-ar
subclasse;4530706;Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores
subclasse;4541201;Comércio por atacado de motocicletas e motonetas
subclasse;4541202;Comércio por atacado de peças e acessórios para motocicletas e motonetas
subclasse;4541203;Comércio a varejo de motocicletas e motonetas novas
subclasse;4541204;Comércio a varejo de motocicletas e motonetas usadas
subclasse;4541205;Comércio a varejo de peças e acessórios para motocicletas e motonetas
subclasse;4541206;Comércio a Varejo de Peças e Acessórios Novos para Motocicletas e Motonetas
subclasse;4541207;Comércio a Varejo de Peças e Acessórios Usados para Motocicletas e Motonetas
subclasse;4542101;Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios
subclasse;4542102;Comércio sob consignação de motocicletas e motonetas
subclasse;4543900;Manutenção e reparação de motocicletas e motonetas
subclasse;4611700;Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos
subclasse;4612500;Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos
subclasse;4613300;Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens
subclasse;4614100;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves
subclasse;4615000;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico
subclasse;4616800;Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem
subclasse;4617600;Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo
subclasse;4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria
subclasse;4618402;Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares
subclasse;4618403;Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações
subclasse;4618499;Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
subclasse;4619200;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
subclasse;4621400;Comércio atacadista de café em grão
subclasse;4622200;Comércio atacadista de soja
subclasse;4623101;Comércio atacadista de animais vivos
subclasse;4623102;Comércio atacadista de couros, lãs, peles e outros subprodutos não-comestíveis de origem animal
subclasse;4623103;Comércio atacadista de algodão
subclasse;4623104;Comércio atacadista de fumo em folha não beneficiado
subclasse;4623105;Comércio atacadista de cacau
subclasse;4623106;Comércio atacadista de sementes, flores, plantas e gramas
subclasse;4623107;Comércio atacadista de sisal
subclasse;4623108;Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada
subclasse;4623109;Comércio atacadista de alimentos para animais
subclasse;4623199;Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente
subclasse;4631100;Comércio atacadista de leite e laticínios
subclasse;4632001;Comércio atacadista de cereais e leguminosas beneficiados
subclasse;4632002;Comércio atacadista de farinhas, amidos e féculas
subclasse;4632003;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada
subclasse;4633801;Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos
subclasse;4633802;Comércio atacadista de aves vivas e ovos
subclasse;4633803;Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação
subclasse;4634601;Comércio atacadista de carnes bovinas e suínas e derivados
subclasse;4634602;Comércio atacadista de aves abatidas e derivados
subclasse;4634603;Comércio atacadista de pescados e frutos do mar
subclasse;4634699;Comércio atacadista de carnes e derivados de outros animais
subclasse;4635401;Comércio atacadista de água mineral
subclasse;4635402;Comércio atacadista de cerveja, chope e refrigerante
subclasse;4635403;Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada
subclasse;4635499;Comércio atacadista de bebidas não especificadas anteriormente
subclasse;4636201;Comércio atacadista de fumo beneficiado
subclasse;4636202;Comércio atacadista de cigarros, cigarrilhas e charutos
subclasse;4637101;Comércio atacadista de café torrado, moído e solúvel
subclasse;4637102;Comércio atacadista de açúcar
subclasse;4637103;Comércio atacadista de óleos e gorduras
subclasse;4637104;Comércio atacadista de pães, bolos, biscoitos e similares
subclasse;4637105;Comércio atacadista de massas alimentícias
subclasse;4637106;Comércio atacadista de sorvetes
subclasse;4637107;Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes
subclasse;4637199;Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
subclasse;4639701;Comércio atacadista de produtos alimentícios em geral
subclasse;4639702;Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada
subclasse;4641901;Comércio atacadista de tecidos
subclasse;4641902;Comércio atacadista de artigos de cama, mesa e banho
subclasse;4641903;Comércio atacadista de artigos de armarinho
subclasse;4642701;Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança
subclasse;4642702;Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho
subclasse;4643501;Comércio atacadista de calçados
subclasse;4643502;Comércio atacadista de bolsas, malas e artigos de viagem
subclasse;4644301;Comércio atacadista de medicamentos e drogas de uso humano
subclasse;4644302;Comércio atacadista de medicamentos e drogas de uso veterinário
subclasse;4645101;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios
subclasse;4645102;Comércio atacadista de próteses e artigos de ortopedia
subclasse;4645103;Comércio atacadista de produtos odontológicos
subclasse;4646001;Comércio atacadista de cosméticos e produtos de perfumaria
subclasse;4646002;Comércio atacadista de produtos de higiene pessoal
subclasse;4647801;Comércio atacadista de artigos de escritório e de papelaria
subclasse;4647802;Comércio atacadista de livros, jornais e outras publicações
subclasse;4649401;Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
subclasse;4649402;Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico
subclasse;4649403;Comércio atacadista de bicicletas, triciclos e outros veículos recreativos
subclasse;4649404;Comércio atacadista de móveis e artigos de colchoaria
subclasse;4649405;"Comércio atacadista de artigos de tapeçaria; persianas e cortinas"
subclasse;4649406;Comércio atacadista de lustres, luminárias e abajures
subclasse;4649407;Comércio atacadista de filmes, CDs, DVDs, fitas e discos
subclasse;4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar
subclasse;4649409;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada
subclasse;4649410;Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas
subclasse;4649499;Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
subclasse;4651601;Comércio atacadista de equipamentos de informática
subclasse;4651602;Comércio atacadista de suprimentos para informática
subclasse;4652400;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação
subclasse;4661300;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
subclasse;4662100;"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças"
subclasse;4663000;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças"
subclasse;4664800;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
subclasse;4665600;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças"
subclasse;4669901;"Comércio atacadista de bombas e compressores; partes e peças"
subclasse;4669999;"Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças"
subclasse;4671100;Comércio atacadista de madeira e produtos derivados
subclasse;4672900;Comércio atacadista de ferragens e ferramentas
subclasse;4673700;Comércio atacadista de material elétrico
subclasse;4674500;Comércio atacadista de cimento
subclasse;4679601;Comércio atacadista de tintas, vernizes e similares
subclasse;4679602;Comércio atacadista de mármores e granitos
subclasse;4679603;Comércio atacadista de vidros, espelhos e vitrais
subclasse;4679604;Comércio atacadista especializado de materiais de construção não especificados anteriormente
subclasse;4679699;Comércio atacadista de materiais de construção em geral
subclasse;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR)
subclasse;4681802;Comércio atacadista de combustíveis realizado por transportador retalhista (TRR)
subclasse;4681803;Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante
subclasse;4681804;Comércio atacadista de combustíveis de origem mineral em bruto
subclasse;4681805;Comércio atacadista de lubrificantes
subclasse;4682600;Comércio atacadista de gás liqüefeito de petróleo (GLP)
subclasse;4683400;Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo
subclasse;4684201;Comércio atacadista de resinas e elastômeros
subclasse;4684202;Comércio atacadista de solventes
subclasse;4684299;Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente
subclasse;4685100;Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção
subclasse;4686901;Comércio atacadista de papel e papelão em bruto
subclasse;4686902;Comércio atacadista de embalagens
subclasse;4687701;Comércio atacadista de resíduos de papel e papelão
subclasse;4687702;Comércio atacadista de resíduos e sucatas não-metálicos, exceto de papel e papelão
subclasse;4687703;Comércio atacadista de resíduos e sucatas metálicos
subclasse;4689301;Comércio atacadista de produtos da extração mineral, exceto combustíveis
subclasse;4689302;Comércio atacadista de fios e fibras beneficiados
subclasse;4689399;Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
subclasse;4691500;Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios
subclasse;4692300;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários
subclasse;4693100;Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários
subclasse;4711301;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados
subclasse;4711302;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados
subclasse;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns
subclasse;4713001;Lojas de departamentos ou magazines
subclasse;4713002;Lojas de variedades, exceto lojas de departamentos ou magazines
subclasse;4713003;Lojas duty free de aeroportos internacionais
subclasse;4713004;Lojas de Departamentos ou Magazines, Exceto Lojas Francas (Duty Free)
subclasse;4713005;Lojas Francas (Duty Free) de Aeroportos, Portos e em Fronteiras Terrestres
subclasse;4721101;Padaria e confeitaria com predominância de produção própria
subclasse;4721102;Padaria e confeitaria com predominância de revenda
subclasse;4721103;Comércio varejista de laticínios e frios
subclasse;4721104;Comércio varejista de doces, balas, bombons e semelhantes
subclasse;4722901;Comércio varejista de carnes - açougues
subclasse;4722902;Peixaria
subclasse;4723700;Comércio varejista de bebidas
subclasse;4724500;Comércio varejista de hortifrutigranjeiros
subclasse;4729601;Tabacaria
subclasse;4729602;Comércio Varejista de Mercadorias em Lojas de Conveniência
subclasse;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
subclasse;4731800;Comércio varejista de combustíveis para veículos automotores
subclasse;4732600;Comércio varejista de lubrificantes
subclasse;4741500;Comércio varejista de tintas e materiais para pintura
subclasse;4742300;Comércio varejista de material elétrico
subclasse;4743100;Comércio varejista de vidros
subclasse;4744001;Comércio varejista de ferragens e ferramentas
subclasse;4744002;Comércio varejista de madeira e artefatos
subclasse;4744003;Comércio varejista de materiais hidráulicos
subclasse;4744004;Comércio varejista de cal, areia, pedra britada, tijolos e telhas
subclasse;4744005;Comércio varejista de materiais de construção não especificados anteriormente
subclasse;4744006;Comércio Varejista de Pedras para Revestimento
subclasse;4744099;Comércio varejista de materiais de construção em geral
subclasse;4751200;Comércio varejista especializado de equipamentos e suprimentos de informática
subclasse;4751201;Comércio Varejista Especializado de Equipamentos e Suprimentos de Informática
subclasse;4751202;Recarga de Cartuchos para Equipamentos de Informática
subclasse;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação
subclasse;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
subclasse;4754701;Comércio varejista de móveis
subclasse;4754702;Comércio varejista de artigos de colchoaria
subclasse;4754703;Comércio varejista de artigos de iluminação
subclasse;4755501;Comércio varejista de tecidos
subclasse;4755502;Comercio varejista de artigos de armarinho
subclasse;4755503;Comercio varejista de artigos de cama, mesa e banho
subclasse;4756300;Comércio varejista especializado de instrumentos musicais e acessórios
subclasse;4757100;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação
subclasse;4759801;Comércio varejista de artigos de tapeçaria, cortinas e persianas
subclasse;4759899;Comércio varejista de outros artigos de uso doméstico não especificados anteriormente
subclasse;4761001;Comércio varejista de livros
subclasse;4761002;Comércio varejista de jornais e revistas
subclasse;4761003;Comércio varejista de artigos de papelaria
subclasse;4762800;Comércio varejista de discos, CDs, DVDs e fitas
subclasse;4763601;Comércio varejista de brinquedos e artigos recreativos
subclasse;4763602;Comércio varejista de artigos esportivos
subclasse;4763603;"Comércio varejista de bicicletas e triciclos; peças e acessórios"
subclasse;4763604;Comércio varejista de artigos de caça, pesca e camping
subclasse;4763605;"Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios"
subclasse;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas
subclasse;4771702;Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas
subclasse;4771703;Comércio varejista de produtos farmacêuticos homeopáticos
subclasse;4771704;Comércio varejista de medicamentos veterinários
subclasse;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal
subclasse;4773300;Comércio varejista de artigos médicos e ortopédicos
subclasse;4774100;Comércio varejista de artigos de óptica
subclasse;4781400;Comércio varejista de artigos do vestuário e acessórios
subclasse;4782201;Comércio varejista de calçados
subclasse;4782202;Comércio varejista de artigos de viagem
subclasse;4783101;Comércio varejista de artigos de joalheria
subclasse;4783102;Comércio varejista de artigos de relojoaria
subclasse;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP)
subclasse;4785701;Comércio varejista de antigüidades
subclasse;4785799;Comércio varejista de outros artigos usados
subclasse;4789001;Comércio varejista de suvenires, bijuterias e artesanatos
subclasse;4789002;Comércio varejista de plantas e flores naturais
subclasse;4789003;Comércio varejista de objetos de arte
subclasse;4789004;Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação
subclasse;4789005;Comércio varejista de produtos saneantes domissanitários
subclasse;4789006;Comércio varejista de fogos de artifício e artigos pirotécnicos
subclasse;4789007;Comércio varejista de equipamentos para escritório
subclasse;4789008;Comércio varejista de artigos fotográficos e para filmagem
subclasse;4789009;Comércio varejista de armas e munições
subclasse;4789099;Comércio varejista de outros produtos não especificados anteriormente
subclasse;4911600;Transporte ferroviário de carga
subclasse;4912401;Transporte ferroviário de passageiros intermunicipal e interestadual
subclasse;4912402;Transporte ferroviário de passageiros municipal e em região metropolitana
subclasse;4912403;Transporte metroviário
subclasse;4921301;Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal
subclasse;4921302;Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana
subclasse;4922101;Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana
subclasse;4922102;Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual
subclasse;4922103;Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional
subclasse;4923001;Serviço de táxi
subclasse;4923002;Serviço de transporte de passageiros - locação de automóveis com motorista
subclasse;4924800;Transporte escolar
subclasse;4929901;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal
subclasse;4929902;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional
subclasse;4929903;Organização de excursões em veículos rodoviários próprios, municipal
subclasse;4929904;Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional
subclasse;4929999;Outros transportes rodoviários de passageiros não especificados anteriormente
subclasse;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal
subclasse;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional
subclasse;4930203;Transporte rodoviário de produtos perigosos
subclasse;4930204;Transporte rodoviário de mudanças
subclasse;4940000;Transporte dutoviário
subclasse;4950700;Trens turísticos, teleféricos e similares
subclasse;5011401;Transporte marítimo de cabotagem - Carga
subclasse;5011402;Transporte marítimo de cabotagem - passageiros
subclasse;5012201;Transporte marítimo de longo curso - Carga
subclasse;5012202;Transporte marítimo de longo curso - Passageiros
subclasse;5021101;Transporte por navegação interior de carga, municipal, exceto travessia
subclasse;5021102;Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia
subclasse;5022001;Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia
subclasse;5022002;Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia
subclasse;5030101;Navegação de apoio marítimo
subclasse;5030102;Navegação de apoio portuário
subclasse;5030103;Serviços de Rebocadores e Empurradores
subclasse;5091201;Transporte por navegação de travessia, municipal
subclasse;5091202;Transporte por navegação de travessia, intermunicipal
subclasse;5099801;Transporte aquaviário para passeios turísticos
subclasse;5099899;Outros transportes aquaviários não especificados anteriormente
subclasse;5111100;Transporte aéreo de passageiros regular
subclasse;5112901;Serviço de táxi aéreo e locação de aeronaves com tripulação
subclasse;5112999;Outros serviços de transporte aéreo de passageiros não-regular
subclasse;5120000;Transporte aéreo de carga
subclasse;5130700;Transporte espacial
subclasse;5211701;Armazéns gerais - emissão de warrant
subclasse;5211702;Guarda-móveis
subclasse;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis
subclasse;5212500;Carga e descarga
subclasse;5221400;Concessionárias de rodovias, pontes, túneis e serviços relacionados
subclasse;5222200;Terminais rodoviários e ferroviários
subclasse;5223100;Estacionamento de veículos
subclasse;5229001;Serviços de apoio ao transporte por táxi, inclusive centrais de chamada
subclasse;5229002;Serviços de reboque de veículos
subclasse;5229099;Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente
subclasse;5231101;Administração da infra-estrutura portuária
subclasse;5231102;Operações de terminais
subclasse;5231103;Gestão de Terminais Aquaviários
subclasse;5232000;Atividades de agenciamento marítimo
subclasse;5239700;Atividades auxiliares dos transportes aquaviários não especificadas anteriormente
subclasse;5239701;Serviços de Praticagem
subclasse;5239799;Atividades Auxiliares dos Transportes Aquaviários não Especificadas Anteriormente
subclasse;5240101;Operação dos aeroportos e campos de aterrissagem
subclasse;5240199;Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem
subclasse;5250801;Comissaria de despachos
subclasse;5250802;Atividades de despachantes aduaneiros
subclasse;5250803;Agenciamento de cargas, exceto para o transporte marítimo
subclasse;5250804;Organização logística do transporte de carga
subclasse;5250805;Operador de transporte multimodal - OTM
subclasse;5310501;Atividades do Correio Nacional
subclasse;5310502;Atividades de franqueadas e permissionárias do Correio Nacional
subclasse;5320201;Serviços de malote não realizados pelo Correio Nacional
subclasse;5320202;Serviços de entrega rápida
subclasse;5510801;Hotéis
subclasse;5510802;Apart-hotéis
subclasse;5510803;Motéis
subclasse;5590601;Albergues, exceto assistenciais
subclasse;5590602;Campings
subclasse;5590603;Pensões (alojamento)
subclasse;5590699;Outros alojamentos não especificados anteriormente
subclasse;5611201;Restaurantes e similares
subclasse;5611202;Bares e outros estabelecimentos especializados em servir bebidas
subclasse;5611203;Lanchonetes, casas de chá, de sucos e similares
subclasse;5611204;Bares e Outros Estabelecimentos Especializados em Servir Bebidas, sem Entretenimento
subclasse;5611205;Bares e Outros Estabelecimentos Especializados em Servir Bebidas, com Entretenimento
subclasse;5612100;Serviços ambulantes de alimentação
subclasse;5620101;Fornecimento de alimentos preparados preponderantemente para empresas
subclasse;5620102;Serviços de alimentação para eventos e recepções - bufê
subclasse;5620103;Cantinas - serviços de alimentação privativos
subclasse;5620104;Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
subclasse;5811500;Edição de livros
subclasse;5812300;Edição de jornais
subclasse;5812301;Edição de Jornais Diarios
subclasse;5812302;Edição de Jornais nao Diarios
subclasse;5813100;Edição de revistas
subclasse;5819100;Edição de cadastros, listas e outros produtos gráficos
subclasse;5821200;Edição integrada à impressão de livros
subclasse;5822100;Edição integrada à impressão de jornais
subclasse;5822101;Edição Integrada à Impressão de Jornais Diarios
subclasse;5822102;Edição Integrada à Impressão de Jornais nao Diarios
subclasse;5823900;Edição integrada à impressão de revistas
subclasse;5829800;Edição integrada à impressão de cadastros, listas e outros produtos gráficos
subclasse;5911101;Estúdios cinematográficos
subclasse;5911102;Produção de filmes para publicidade
subclasse;5911199;Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente
subclasse;5912001;Serviços de dublagem
subclasse;5912002;Serviços de mixagem sonora em produção audiovisual
subclasse;5912099;Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente
subclasse;5913800;Distribuição cinematográfica, de vídeo e de programas de televisão
subclasse;5914600;Atividades de exibição cinematográfica
subclasse;5920100;Atividades de gravação de som e de edição de música
subclasse;6010100;Atividades de rádio
subclasse;6021700;Atividades de televisão aberta
subclasse;6022501;Programadoras
subclasse;6022502;Atividades relacionadas à televisão por assinatura, exceto programadoras
subclasse;6110801;Serviços de telefonia fixa comutada - STFC
subclasse;6110802;Serviços de redes de transporte de telecomunicações - SRTT
subclasse;6110803;Serviços de comunicação multimídia - SCM
subclasse;6110899;Serviços de telecomunicações por fio não especificados anteriormente
subclasse;6120501;Telefonia móvel celular
subclasse;6120502;Serviço móvel especializado - SME
subclasse;6120599;Serviços de telecomunicações sem fio não especificados anteriormente
subclasse;6130200;Telecomunicações por satélite
subclasse;6141800;Operadoras de televisão por assinatura por cabo
subclasse;6142600;Operadoras de televisão por assinatura por microondas
subclasse;6143400;Operadoras de televisão por assinatura por satélite
subclasse;6190601;Provedores de acesso às redes de comunicações
subclasse;6190602;Provedores de voz sobre protocolo internet - VOIP
subclasse;6190699;Outras atividades de telecomunicações não especificadas anteriormente
subclasse;6201500;Desenvolvimento de programas de computador sob encomenda
subclasse;6201501;Desenvolvimento de Programas de Computador Sob Encomenda
subclasse;6201502;Web Design
subclasse;6202300;Desenvolvimento e licenciamento de programas de computador customizáveis
subclasse;6203100;Desenvolvimento e licenciamento de programas de computador não-customizáveis
subclasse;6204000;Consultoria em tecnologia da informação
subclasse;6209100;Suporte técnico, manutenção e outros serviços em tecnologia da informação
subclasse;6311900;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet
subclasse;6319400;Portais, provedores de conteúdo e outros serviços de informação na internet
subclasse;6391700;Agências de notícias
subclasse;6399200;Outras atividades de prestação de serviços de informação não especificadas anteriormente
subclasse;6410700;Banco Central
subclasse;6421200;Bancos comerciais
subclasse;6422100;Bancos múltiplos, com carteira comercial
subclasse;6423900;Caixas econômicas
subclasse;6424701;Bancos cooperativos
subclasse;6424702;Cooperativas centrais de crédito
subclasse;6424703;Cooperativas de crédito mútuo
subclasse;6424704;Cooperativas de crédito rural
subclasse;6431000;Bancos múltiplos, sem carteira comercial
subclasse;6432800;Bancos de investimento
subclasse;6433600;Bancos de desenvolvimento
subclasse;6434400;Agências de fomento
subclasse;6435201;Sociedades de crédito imobiliário
subclasse;6435202;Associações de poupança e empréstimo
subclasse;6435203;Companhias hipotecárias
subclasse;6436100;Sociedades de crédito, financiamento e investimento - financeiras
subclasse;6437900;Sociedades de crédito ao microempreendedor
subclasse;6438701;Bancos de câmbio
subclasse;6438701;Bancos de Câmbio
subclasse;6438799;Outras instituições de intermediação não-monetária não especificadas anteriormente
